226.790111054,94.195262427,70.361948646
234.739847144,94.259500401,70.06562439
232.747864947,94.528010247,70.076795876
230.469569803,94.113974571,70.190260893
233.808978731,94.266344409,70.09106935
230.188902032,94.385190688,70.160045161
228.932086568,90.444365264,70.715569434
226.568462594,91.680316886,70.662873195
226.562921418,91.218263828,70.714502582
226.71192276,91.10276816,70.720926416
226.581851531,93.364408559,70.458125299
228.084103571,91.42993672,70.56517122
228.085241236,90.414426465,70.722454689
228.130553685,89.140998961,70.873903604
225.715030494,89.004390393,70.968435429
228.992653905,89.226280569,70.836322091
225.611308414,88.323398533,71.083192026
228.834225606,87.205234516,71.077450204
225.629335738,87.168644858,71.257463953
226.6904077,87.395109799,71.169998234
225.531399039,89.298950587,70.965397207
227.040105934,87.119858027,71.18062378
226.666837453,86.461366632,71.227663639
228.181735801,86.502475117,71.160297971
228.110463567,86.301361238,71.201012385
227.881636134,87.376562889,71.109804094
228.699695018,89.183040934,70.891031589
228.901125677,88.340320406,70.930750618
227.226457531,87.217315978,71.118630103
225.861051566,88.578216364,71.063236474
227.860545072,86.449884285,71.21135078
228.955866712,87.66368815,70.969823092
231.548312606,91.377395905,70.496023176
233.454280802,93.424730325,70.260916194
231.507222415,90.150644889,70.589721878
229.152547762,91.209274555,70.542162843
232.770729307,91.499081513,70.443945995
233.630890668,92.587735749,70.295654187
233.806936612,91.37601796,70.443407525
233.924832572,92.315112253,70.345539676
234.012708375,93.067342631,70.271530189
233.555791766,93.143541717,70.261440931
230.496147805,93.887330841,70.21875031
231.603856775,93.463604905,70.245402506
230.03972575,90.153469679,70.648941056
230.278149135,90.310971087,70.629378873
234.040518313,92.154559532,70.379665164
234.804348087,91.128101166,70.468055342
234.713449371,91.405647728,70.433643672
234.501917107,92.312728321,70.343926053
236.20432064,90.252736034,70.485221458
235.031898231,92.220980846,70.29193694
235.06716621,91.742386306,70.302708412
234.939498799,92.169028538,70.304226055
236.173398068,91.143244076,70.38635479
229.322356515,89.26003038,70.808310679
229.160953393,86.21814131,71.171691804
229.187081448,87.413908398,71.018160981
231.354249793,89.184449317,70.692982813
233.644121957,89.369936113,70.673088537
230.487685909,89.85067751,70.659265323
232.452660267,87.243193639,70.888200735
230.344394129,86.069274273,71.126699764
231.578422157,88.11424228,70.846126346
233.772441371,87.439577079,70.854848964
230.949557309,87.594540636,70.928464264
230.333266618,87.435163559,70.960097179
232.76063753,88.124246096,70.79573126
231.582080242,87.309496978,70.936725912
231.351510254,87.176021895,70.956636416
234.63626103,89.422921818,70.679771208
234.969768549,89.393615924,70.638742013
234.985037963,88.989831711,70.659589219
234.711598091,86.286860793,70.893054678
236.226382626,88.146916285,70.68717825
235.9002771,86.236395477,70.82600882
235.991421018,89.122488613,70.6043988
226.702975235,82.233039126,71.609164818
228.370282286,83.82982741,71.399343213
227.779492154,84.287029568,71.361063269
226.793837425,83.291444761,71.499374084
227.945229171,83.197530492,71.446914071
228.077664108,84.337146352,71.365043749
227.043805059,83.560515635,71.436623599
229.124703762,85.16329893,71.24813368
226.942120498,83.259261194,71.538676902
228.081238205,82.28260467,71.546402477
231.525492211,84.506029915,71.228630847
230.574932736,84.986842381,71.22427596
233.518096319,85.282530425,71.00717705
230.311518314,82.388785704,71.435204501
231.173198624,84.027175062,71.246995478
233.41118195,84.897616463,71.086026015
231.339788931,84.156541999,71.258569812
230.535243758,85.187354089,71.173009498
230.267573172,85.426499805,71.175591166
231.281671118,82.227587926,71.389749348
232.676861254,82.156771874,71.30824172
230.28439011,83.317387298,71.363365885
233.774275858,85.242833468,71.011521738
229.216774374,83.422087914,71.404779774
232.576430716,83.172604729,71.221194751
234.854103108,83.117382747,71.092601474
235.070201944,82.346508268,71.131838162
236.037478831,82.300781404,71.020616859
